                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
   06-12-2023 23:19:19:679:23                           droneMaxY                                 26
  06-12-2023 23:19:19:679:138                           droneMaxX                                 98
  06-12-2023 23:19:19:679:247                      DronePositionY                                 15
  06-12-2023 23:19:19:679:356                      DronePositionY                                 15
  06-12-2023 23:19:19:679:455                              ForceY                                  0
  06-12-2023 23:19:19:679:548                              forceX                                  0
  06-12-2023 23:19:19:679:640                 Sent dronepos to UI                                 -
  06-12-2023 23:19:19:779:899                            keyvalue                                 -1
  06-12-2023 23:19:19:779:990                           droneMaxY                                 26
   06-12-2023 23:19:19:780:48                           droneMaxX                                 98
  06-12-2023 23:19:19:780:110                      DronePositionY                                 15
  06-12-2023 23:19:19:780:164                      DronePositionY                                 15
  06-12-2023 23:19:19:780:217                              ForceY                                  0
  06-12-2023 23:19:19:780:274                              forceX                                  0
  06-12-2023 23:19:19:780:328                 Sent dronepos to UI                                 -
  06-12-2023 23:19:19:866:116                            keyvalue                                 -1
  06-12-2023 23:19:19:866:249                           droneMaxY                                 26
  06-12-2023 23:19:19:866:404                           droneMaxX                                 98
  06-12-2023 23:19:19:866:507                      DronePositionY                                 15
  06-12-2023 23:19:19:866:597                      DronePositionY                                 15
  06-12-2023 23:19:19:866:695                              ForceY                                  0
  06-12-2023 23:19:19:866:790                              forceX                                  0
  06-12-2023 23:19:19:866:888                 Sent dronepos to UI                                 -
  06-12-2023 23:19:19:970:704                            keyvalue                                 -1
  06-12-2023 23:19:19:970:758                           droneMaxY                                 26
  06-12-2023 23:19:19:970:797                           droneMaxX                                 98
  06-12-2023 23:19:19:970:833                      DronePositionY                                 15
  06-12-2023 23:19:19:970:869                      DronePositionY                                 15
  06-12-2023 23:19:19:970:907                              ForceY                                  0
  06-12-2023 23:19:19:970:946                              forceX                                  0
  06-12-2023 23:19:19:970:987                 Sent dronepos to UI                                 -
   06-12-2023 23:19:20:71:141                            keyvalue                                 -1
   06-12-2023 23:19:20:71:188                           droneMaxY                                 26
   06-12-2023 23:19:20:71:224                           droneMaxX                                 98
   06-12-2023 23:19:20:71:258                      DronePositionY                                 15
   06-12-2023 23:19:20:71:293                      DronePositionY                                 15
   06-12-2023 23:19:20:71:325                              ForceY                                  0
   06-12-2023 23:19:20:71:357                              forceX                                  0
   06-12-2023 23:19:20:71:392                 Sent dronepos to UI                                 -
  06-12-2023 23:19:20:167:120                            keyvalue                                 -1
  06-12-2023 23:19:20:167:257                           droneMaxY                                 26
  06-12-2023 23:19:20:167:359                           droneMaxX                                 98
  06-12-2023 23:19:20:167:453                      DronePositionY                                 15
  06-12-2023 23:19:20:167:541                      DronePositionY                                 15
  06-12-2023 23:19:20:167:630                              ForceY                                  0
  06-12-2023 23:19:20:167:724                              forceX                                  0
