                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
  09-12-2023 05:47:23:853:921         passed window size to drone                                 -
  09-12-2023 05:47:23:853:978                            yMax_now                                 53
   09-12-2023 05:47:23:854:34                            xMax_now                                100
    09-12-2023 05:47:23:856:1                      dronePositionY                                 15
   09-12-2023 05:47:23:856:66                      dronePositionX                                 19
  09-12-2023 05:47:23:958:647                          user input                                 -1
  09-12-2023 05:47:23:958:767               passed input to drone                                 -
  09-12-2023 05:47:23:958:888         passed window size to drone                                 -
  09-12-2023 05:47:23:958:946                            yMax_now                                 53
  09-12-2023 05:47:23:958:999                            xMax_now                                100
  09-12-2023 05:47:23:960:954                      dronePositionY                                 15
   09-12-2023 05:47:23:961:18                      dronePositionX                                 19
   09-12-2023 05:47:24:49:141                          user input                                 -1
   09-12-2023 05:47:24:49:289               passed input to drone                                 -
   09-12-2023 05:47:24:49:462         passed window size to drone                                 -
   09-12-2023 05:47:24:49:554                            yMax_now                                 53
   09-12-2023 05:47:24:49:636                            xMax_now                                100
   09-12-2023 05:47:24:52:957                      dronePositionY                                 15
    09-12-2023 05:47:24:53:64                      dronePositionX                                 20
  09-12-2023 05:47:24:155:659                          user input                                 -1
  09-12-2023 05:47:24:155:820               passed input to drone                                 -
  09-12-2023 05:47:24:155:979         passed window size to drone                                 -
   09-12-2023 05:47:24:156:60                            yMax_now                                 53
  09-12-2023 05:47:24:156:132                            xMax_now                                100
  09-12-2023 05:47:24:158:221                      dronePositionY                                 15
  09-12-2023 05:47:24:158:304                      dronePositionX                                 20
  09-12-2023 05:47:24:260:876                          user input                                 -1
   09-12-2023 05:47:24:261:27               passed input to drone                                 -
  09-12-2023 05:47:24:261:197         passed window size to drone                                 -
  09-12-2023 05:47:24:261:291                            yMax_now                                 53
  09-12-2023 05:47:24:261:373                            xMax_now                                100
  09-12-2023 05:47:24:263:851                      dronePositionY                                 15
  09-12-2023 05:47:24:263:950                      dronePositionX                                 20
  09-12-2023 05:47:24:351:533                          user input                                 -1
  09-12-2023 05:47:24:351:677               passed input to drone                                 -
  09-12-2023 05:47:24:351:849         passed window size to drone                                 -
  09-12-2023 05:47:24:351:937                            yMax_now                                 53
   09-12-2023 05:47:24:352:20                            xMax_now                                100
  09-12-2023 05:47:24:354:946                      dronePositionY                                 15
   09-12-2023 05:47:24:355:28                      dronePositionX                                 20
  09-12-2023 05:47:24:372:944                          user input                                115
   09-12-2023 05:47:24:373:63               passed input to drone                                 -
  09-12-2023 05:47:24:373:208         passed window size to drone                                 -
  09-12-2023 05:47:24:373:292                            yMax_now                                 53
  09-12-2023 05:47:24:373:363                            xMax_now                                100
  09-12-2023 05:47:24:375:470                      dronePositionY                                 15
  09-12-2023 05:47:24:375:579                      dronePositionX                                 20
  09-12-2023 05:47:24:478:144                          user input                                 -1
  09-12-2023 05:47:24:478:294               passed input to drone                                 -
  09-12-2023 05:47:24:478:463         passed window size to drone                                 -
  09-12-2023 05:47:24:478:557                            yMax_now                                 53
  09-12-2023 05:47:24:478:640                            xMax_now                                100
  09-12-2023 05:47:24:481:143                      dronePositionY                                 15
  09-12-2023 05:47:24:481:230                      dronePositionX                                 21
  09-12-2023 05:47:24:583:954                          user input                                 -1
  09-12-2023 05:47:24:584:104               passed input to drone                                 -
  09-12-2023 05:47:24:584:274         passed window size to drone                                 -
  09-12-2023 05:47:24:584:370                            yMax_now                                 53
  09-12-2023 05:47:24:584:452                            xMax_now                                100
  09-12-2023 05:47:24:586:780                      dronePositionY                                 15
