                     DATE/TIME                   MESSAGE/VARIABLE                               DATA
  10-12-2023 22:04:03:995:356                           droneMaxX                                 76
  10-12-2023 22:04:03:995:408                      DronePositionY                                 15
  10-12-2023 22:04:03:995:459                      DronePositionY                                 15
  10-12-2023 22:04:03:995:511                              ForceY                                  0
  10-12-2023 22:04:03:995:563                              forceX                                  0
  10-12-2023 22:04:03:995:613                 Sent dronepos to UI                                 -
   10-12-2023 22:04:04:95:856                            keyvalue                                 -1
   10-12-2023 22:04:04:95:934                           droneMaxY                                 26
   10-12-2023 22:04:04:95:988                           droneMaxX                                 76
    10-12-2023 22:04:04:96:38                      DronePositionY                                 15
    10-12-2023 22:04:04:96:88                      DronePositionY                                 15
   10-12-2023 22:04:04:96:137                              ForceY                                  0
   10-12-2023 22:04:04:96:187                              forceX                                  0
   10-12-2023 22:04:04:96:237                 Sent dronepos to UI                                 -
  10-12-2023 22:04:04:193:301                            keyvalue                                 -1
  10-12-2023 22:04:04:193:373                           droneMaxY                                 26
  10-12-2023 22:04:04:193:447                           droneMaxX                                 76
  10-12-2023 22:04:04:193:495                      DronePositionY                                 15
  10-12-2023 22:04:04:193:542                      DronePositionY                                 15
  10-12-2023 22:04:04:193:588                              ForceY                                  0
  10-12-2023 22:04:04:193:634                              forceX                                  0
  10-12-2023 22:04:04:193:680                 Sent dronepos to UI                                 -
  10-12-2023 22:04:04:297:912                            keyvalue                                 -1
  10-12-2023 22:04:04:297:984                           droneMaxY                                 26
   10-12-2023 22:04:04:298:32                           droneMaxX                                 76
   10-12-2023 22:04:04:298:79                      DronePositionY                                 15
  10-12-2023 22:04:04:298:124                      DronePositionY                                 15
  10-12-2023 22:04:04:298:171                              ForceY                                  0
  10-12-2023 22:04:04:298:295                              forceX                                  0
  10-12-2023 22:04:04:298:345                 Sent dronepos to UI                                 -
  10-12-2023 22:04:04:398:521                            keyvalue                                 -1
  10-12-2023 22:04:04:398:591                           droneMaxY                                 26
  10-12-2023 22:04:04:398:638                           droneMaxX                                 76
  10-12-2023 22:04:04:398:683                      DronePositionY                                 15
  10-12-2023 22:04:04:398:727                      DronePositionY                                 15
  10-12-2023 22:04:04:398:771                              ForceY                                  0
  10-12-2023 22:04:04:398:815                              forceX                                  0
  10-12-2023 22:04:04:398:859                 Sent dronepos to UI                                 -
  10-12-2023 22:04:04:490:868                            keyvalue                                 97
  10-12-2023 22:04:04:490:939                           droneMaxY                                 26
  10-12-2023 22:04:04:490:987                           droneMaxX                                 76
   10-12-2023 22:04:04:491:32                      DronePositionY                                 15
   10-12-2023 22:04:04:491:76                      DronePositionY                                 15
  10-12-2023 22:04:04:491:120                              ForceY                                  0
  10-12-2023 22:04:04:491:165                              forceX                                  0
  10-12-2023 22:04:04:491:209                 Sent dronepos to UI                                 -
  10-12-2023 22:04:04:591:382                            keyvalue                                 -1
  10-12-2023 22:04:04:591:451                           droneMaxY                                 26
  10-12-2023 22:04:04:591:502                           droneMaxX                                 76
  10-12-2023 22:04:04:591:552                      DronePositionY                                 15
  10-12-2023 22:04:04:591:601                      DronePositionY                                 14
  10-12-2023 22:04:04:591:651                              ForceY                                  0
  10-12-2023 22:04:04:591:700                              forceX                                 -1
  10-12-2023 22:04:04:591:750                 Sent dronepos to UI                                 -
  10-12-2023 22:04:04:691:994                            keyvalue                                 -1
   10-12-2023 22:04:04:692:72                           droneMaxY                                 26
  10-12-2023 22:04:04:692:152                           droneMaxX                                 76
  10-12-2023 22:04:04:692:203                      DronePositionY                                 15
  10-12-2023 22:04:04:692:253                      DronePositionY                                 14
  10-12-2023 22:04:04:692:302                              ForceY                                  0
  10-12-2023 22:04:04:692:352                              forceX                                 -1
  10-12-2023 22:04:04:692:402                 Sent dronepos to UI                                 -
  10-12-2023 22:04:04:794:898                            keyvalue                                 -1
  10-12-2023 22:04:04:794:935                           droneMaxY                                 26
  10-12-2023 22:04:04:794:959                           droneMaxX                                 76
  10-12-2023 22:04:04:794:982                      DronePositionY                                 15
    10-12-2023 22:04:04:795:5                      DronePositionY                                 14
   10-12-2023 22:04:04:795:28                              ForceY                                  0
   10-12-2023 22:04:04:795:52                              forceX                                 -1
   10-12-2023 22:04:04:795:97                 Sent dronepos to UI                                 -
  10-12-2023 22:04:04:897:909                            keyvalue                                 -1
  10-12-2023 22:04:04:897:989                           droneMaxY                                 26
   10-12-2023 22:04:04:898:44                           droneMaxX                                 76
